Viabilidad,Aportaciones,Duracion,Historia,Tipo,Sueldo,Ahorro,Antiguedad,Porcentaje,EdoCivil,Aval,Residencia,Seguro,Edad,Adeudos,Vivienda,otraPension,tipoAfiliado,Dependientes,Ley,Foraneo
1,1,30,0,2,3308.10,1,1,71,1,0,9,0,69,1,0,0,2,0,1,0
1,1,19,2,2,3308.10,1,1,84,0,1,26,0,66,1,1,1,2,2,1,0
0,0,15,1,1,5421.26,0,0,89,1,0,12,1,61,0,1,0,1,3,0,1
1,2,15,1,1,11440.13,0,1,74,0,1,29,0,61,1,1,0,3,2,0,1
1,2,9,1,1,11475.00,1,0,62,1,0,7,0,65,1,1,0,2,0,0,0
0,1,7,1,1,9207.82,0,1,69,1,1,14,1,66,0,1,1,1,1,1,1
0,0,8,2,1,3307.42,0,0,91,0,0,24,0,56,0,1,1,0,0,1,0
1,1,8,0,0,6200.00,0,0,88,0,0,25,0,50,0,1,0,2,3,0,1
0,1,20,1,2,23350.53,0,1,94,1,1,30,0,54,0,1,0,3,3,0,1
0,2,24,1,2,7882.79,1,0,63,0,1,10,0,64,1,0,0,4,3,1,0
1,2,28,1,1,3885.00,0,0,92,0,1,22,0,60,1,1,1,0,0,1,1
0,0,8,2,0,5369.70,1,0,54,1,1,11,0,49,0,0,0,2,2,1,1
1,0,1,1,2,8674.50,1,1,61,1,1,17,1,67,0,0,1,2,3,0,0
1,1,19,2,0,6251.69,1,1,56,0,1,5,1,54,0,0,1,2,1,0,1
0,1,27,0,2,7882.79,1,0,92,0,0,27,0,66,1,0,0,0,3,1,0
1,0,17,0,0,13348.50,0,0,81,0,1,10,0,61,1,0,0,2,3,0,1
0,1,29,1,2,6625.67,0,1,93,0,1,14,1,69,1,1,0,4,0,0,1
1,1,17,0,2,3307.42,1,0,66,0,0,22,1,51,0,0,0,4,1,1,0
1,2,18,0,0,6567.00,0,0,84,0,1,22,0,53,0,0,0,4,1,1,1
0,0,20,2,2,5135.40,1,0,59,2,0,28,1,68,1,1,0,0,1,1,1
0,0,4,2,1,9903.33,1,1,52,2,1,8,0,69,0,0,0,4,0,1,0
0,0,25,1,1,5135.40,0,0,63,0,0,16,0,66,1,0,1,4,2,1,0
1,0,2,0,0,3939.75,0,1,50,1,1,27,1,54,0,1,0,4,1,1,0
1,2,25,0,1,5114.05,0,0,85,0,0,5,0,58,0,1,0,4,1,0,1
1,0,29,0,0,6534.30,1,0,56,0,1,14,1,67,1,0,1,0,2,1,1
0,1,21,2,1,13598.52,0,0,60,0,0,10,0,61,0,1,1,1,3,0,0
0,2,25,0,2,9999.00,0,1,78,0,0,6,1,58,0,0,1,2,1,1,0
0,0,17,1,1,10500.00,1,1,82,1,1,25,0,67,0,1,0,0,0,1,1
0,1,9,2,0,6674.62,0,1,64,1,1,16,1,57,0,1,1,3,1,0,1
0,1,6,2,0,3421.70,1,0,75,1,0,17,1,62,0,0,1,0,2,1,1
1,1,10,0,1,8814.00,1,0,86,0,1,19,0,49,1,1,1,3,2,0,1
0,2,6,2,1,8814.00,1,0,83,0,0,6,0,62,0,0,0,1,0,0,0
1,0,19,1,1,10576.80,0,0,77,1,1,11,1,56,1,0,1,2,3,1,1
0,2,28,0,2,9254.54,0,0,51,1,0,27,0,62,0,1,0,3,3,1,1
0,1,20,1,0,8039.00,0,0,98,0,0,15,1,69,0,1,1,4,3,0,0
1,1,21,0,1,6625.67,1,0,59,0,0,15,0,68,1,1,0,1,2,1,0
0,1,9,0,2,4184.10,1,0,76,0,1,25,0,54,0,0,0,1,3,0,1
1,2,22,1,1,7097.65,1,0,91,0,0,29,0,64,1,0,1,0,2,1,1
0,0,4,0,0,3552.60,1,0,61,0,0,5,1,51,1,0,1,4,3,0,0
0,0,14,0,1,3307.42,1,1,53,0,0,26,1,60,1,0,1,0,1,0,1
1,2,14,1,1,10576.80,1,0,67,1,0,14,0,62,0,1,0,1,0,0,0
1,1,23,0,1,8814.00,1,1,80,1,0,5,1,60,0,1,1,2,2,1,1
0,0,23,0,1,9717.30,1,0,88,1,0,10,0,64,1,0,1,2,0,0,1
0,1,1,1,0,8814.00,0,1,68,1,1,27,1,61,1,0,0,2,3,0,0
1,1,13,2,0,8814.00,1,1,54,1,0,29,1,54,0,0,1,1,3,1,0
0,2,6,2,0,6498.90,0,1,96,0,0,8,0,57,0,0,1,4,3,0,0
1,1,27,0,1,8814.00,0,0,50,1,1,11,1,53,0,0,1,0,2,1,0
1,1,1,2,1,10576.80,0,1,77,1,0,16,1,69,1,0,0,0,0,0,0
1,1,1,0,2,9254.54,0,0,56,1,1,22,0,65,1,0,0,4,1,1,0
1,1,22,2,2,8814.00,0,0,71,1,0,10,0,66,0,1,1,0,3,1,1
1,0,9,2,2,7882.79,1,1,70,0,0,19,1,64,1,0,1,4,1,1,1
0,2,18,2,2,8814.00,0,0,98,0,0,22,1,63,0,0,0,1,1,0,0
1,0,8,2,2,2724.60,0,1,95,0,0,28,1,65,1,1,1,0,1,1,1
0,0,27,1,2,3872.03,0,1,82,1,0,10,0,55,0,1,1,0,2,0,0
0,2,5,2,2,7572.15,0,1,98,0,1,8,0,59,0,0,0,4,2,0,0
1,2,21,1,2,7170.00,1,1,100,1,1,26,0,56,1,1,1,1,2,0,0
1,2,5,1,2,5421.26,0,0,100,1,1,22,0,65,1,1,0,2,1,0,0
0,2,23,0,2,6973.60,0,0,80,0,0,17,0,51,1,0,0,2,3,0,1
1,1,20,1,0,9662.83,1,1,70,1,0,23,0,56,0,1,0,4,3,1,1
1,0,26,0,2,14499.00,1,0,92,1,1,26,1,53,0,0,1,2,3,1,1
1,0,3,2,2,9999.00,0,1,90,1,1,12,0,50,1,0,1,2,3,0,0
1,2,20,1,2,3552.60,0,0,76,0,0,28,0,62,0,1,0,2,1,1,1
1,0,10,2,1,5041.89,1,0,67,0,0,21,1,65,0,1,1,3,0,0,0
0,1,4,1,1,7170.00,0,0,86,2,0,11,0,54,0,0,0,3,3,1,0
0,1,17,0,0,6251.69,1,1,61,1,0,12,0,51,1,1,1,3,1,1,1
1,1,29,0,0,5609.64,1,1,83,0,1,9,0,56,0,1,1,1,3,0,1
1,0,11,1,1,7572.15,0,0,96,1,0,30,1,67,1,0,1,2,1,1,1
0,2,13,2,2,10519.50,0,1,81,0,1,15,0,65,0,0,1,2,0,0,1
1,2,26,1,0,4023.03,0,1,71,3,1,14,1,56,1,1,0,2,1,0,1
0,1,13,1,1,2401.20,1,1,65,0,0,16,1,69,0,1,0,0,1,0,1
0,1,28,0,1,29000.10,1,0,86,1,0,27,1,56,1,0,1,3,2,0,1
0,1,25,2,2,29000.10,1,1,51,1,0,22,0,67,0,0,1,2,3,1,0
0,0,21,0,2,7572.15,0,0,95,0,0,27,0,58,0,1,0,0,1,0,1
1,1,4,0,1,31769.10,0,0,58,1,0,27,0,60,0,1,0,4,0,1,1
1,2,18,2,0,8192.64,1,1,91,0,0,9,0,66,0,1,1,2,0,0,0
0,1,18,2,0,16200.00,1,0,87,1,1,23,0,66,1,1,1,0,1,1,0
0,0,18,0,0,6891.60,0,0,58,1,0,9,1,53,1,1,1,2,1,1,0
0,1,6,2,0,7170.00,1,0,94,2,0,8,1,52,0,0,0,0,2,1,1
0,2,28,1,0,4018.50,1,0,74,1,1,12,0,65,1,0,1,0,0,1,1
0,1,9,1,0,5609.64,0,0,73,0,1,5,1,50,0,0,1,3,3,0,1
0,1,15,0,2,7572.15,0,0,53,1,0,23,1,58,1,0,0,4,3,0,0
1,1,13,0,0,4780.17,0,0,70,0,0,10,0,61,0,1,0,3,3,0,0
1,0,3,2,1,5161.20,0,1,58,0,1,25,0,54,1,1,0,0,3,1,0
1,0,20,1,0,4145.14,0,0,66,0,1,7,1,57,0,0,0,0,2,0,1
1,2,2,1,0,5041.89,1,0,54,0,1,14,1,66,1,1,1,4,3,0,0
0,0,29,0,0,4059.66,0,0,73,0,1,24,1,56,0,0,0,0,1,1,1
1,1,29,1,0,3245.14,1,1,68,1,1,16,0,62,1,0,1,1,0,0,0
1,2,12,1,0,5041.89,1,0,90,0,1,30,1,58,0,1,1,1,2,1,0
1,0,24,0,2,4059.66,1,1,51,3,0,18,0,61,0,1,1,4,3,1,0
1,2,6,1,2,4059.66,1,1,95,3,0,6,0,49,0,1,0,1,0,1,0
1,2,15,2,1,8375.02,0,0,89,2,0,17,0,51,1,0,0,4,2,1,0
0,2,6,2,1,7470.00,1,0,82,2,0,30,0,50,1,0,0,3,0,0,1
0,1,19,1,2,6251.69,0,0,70,1,0,12,1,68,0,0,1,1,3,1,0
0,0,21,0,1,10500.00,0,1,75,1,1,13,0,51,1,1,0,3,2,0,0
0,1,20,1,2,9999.00,0,0,95,2,0,25,0,59,1,1,0,0,1,1,0
1,0,21,0,2,9999.00,0,0,58,0,0,5,0,69,0,0,0,2,2,0,1
0,2,26,1,2,2702.20,1,1,63,0,0,20,1,67,1,0,1,4,3,1,1
1,2,5,2,2,3878.75,0,0,94,0,1,9,0,63,1,0,1,0,1,0,0
1,0,27,2,1,2648.70,1,0,55,1,1,20,0,60,0,1,0,2,0,1,0
0,0,2,2,0,9999.00,0,0,52,1,1,5,1,66,1,1,1,0,0,0,0
1,1,4,1,0,5083.94,1,1,76,1,1,21,1,63,1,0,1,0,3,0,0
1,1,15,0,0,5083.94,1,1,77,2,0,9,1,65,0,0,0,3,3,1,0
0,2,12,0,2,4184.10,1,1,59,0,1,28,0,59,0,1,0,1,2,1,0
0,0,27,1,0,7170.00,1,1,76,0,1,24,1,67,0,1,0,3,3,1,1
1,1,1,0,1,7170.00,1,1,95,1,0,25,0,68,0,1,1,2,2,0,0
0,2,3,0,1,4324.58,0,1,82,0,1,16,0,50,1,1,0,3,1,0,0
0,0,8,1,0,5453.25,1,0,75,1,1,28,1,68,1,1,1,1,1,0,0
1,0,8,2,1,5453.25,0,1,62,1,0,29,0,63,1,0,0,3,0,1,1
1,1,3,0,1,5453.25,0,0,79,0,0,17,1,69,0,0,1,4,1,0,0
0,0,1,2,2,5114.05,0,0,77,1,1,15,0,54,1,1,1,2,3,0,0
0,1,21,2,0,6969.96,1,0,68,0,1,17,0,63,0,0,1,1,1,1,1
0,2,16,2,1,6625.67,0,1,57,0,1,25,0,68,1,1,1,3,2,0,0
0,0,12,1,1,4626.93,0,0,73,1,1,8,1,54,1,1,0,4,1,0,1
1,1,10,2,1,5453.25,0,0,58,0,1,29,0,53,0,1,0,4,0,1,1
1,0,12,1,0,8192.64,1,1,68,0,1,24,0,54,1,1,0,4,0,1,1
0,1,22,0,2,7882.79,1,1,70,0,1,5,0,59,0,0,1,4,3,0,0
0,0,3,2,0,5453.25,0,0,57,0,1,25,0,59,0,0,1,2,2,1,0
0,0,10,0,1,5453.25,0,1,65,0,0,8,1,50,0,0,1,3,1,0,1
1,1,21,0,1,5453.25,1,0,57,0,1,27,0,67,1,0,0,3,3,1,0
1,1,22,0,2,9999.00,0,0,91,0,0,25,0,49,1,0,1,2,2,0,1
0,1,29,1,1,5453.25,0,0,66,0,0,21,1,64,0,0,1,4,2,1,0
1,1,22,2,1,5453.25,0,0,80,0,0,17,0,54,0,0,0,1,0,0,1
0,1,17,1,1,5453.25,1,1,79,1,0,7,0,51,0,1,1,3,0,1,0
1,2,3,2,1,5453.25,0,0,64,0,0,18,0,51,1,1,0,0,1,1,0
0,1,8,1,1,5453.25,1,0,62,0,1,30,0,62,1,1,1,0,2,1,1
0,2,6,2,1,5609.64,0,1,78,0,0,6,0,66,0,1,1,3,0,0,0
1,0,3,0,1,5453.25,1,1,52,1,1,14,0,59,0,1,1,0,1,1,1
0,0,5,1,2,5453.25,0,0,92,0,0,18,0,69,0,1,0,0,0,1,0
1,0,26,2,0,5453.25,0,0,73,1,0,28,1,69,0,1,1,0,1,0,1
1,0,10,1,0,5453.25,1,1,82,0,1,27,0,60,1,0,0,1,1,1,1
0,2,14,2,2,2401.20,0,1,69,0,1,23,1,64,0,1,0,1,2,1,1
0,1,16,1,1,5453.25,1,1,81,1,1,7,0,56,1,0,0,0,0,1,1
1,2,30,1,2,5453.25,0,0,83,0,0,19,0,65,0,0,1,3,0,0,0
0,2,9,2,1,2470.37,0,0,56,1,0,17,1,65,1,0,1,0,1,1,0
1,1,15,0,0,5453.25,1,1,70,1,1,29,0,54,1,1,0,1,0,1,1
0,0,18,0,2,5453.25,1,0,94,1,1,22,0,50,1,1,1,2,0,0,1
0,1,3,1,1,5453.25,0,0,54,0,1,25,0,51,1,1,0,1,3,0,0
0,2,8,1,2,5453.25,1,1,57,0,1,7,0,52,0,0,0,4,0,1,0
1,2,8,2,1,5885.69,1,0,93,1,1,24,1,69,1,1,0,0,3,1,0
1,1,18,0,2,4181.06,1,1,54,0,0,30,0,66,0,1,1,3,0,0,1
1,0,6,2,0,4626.93,0,0,54,2,0,27,0,52,1,0,0,1,3,0,0
1,1,11,1,1,9662.83,1,0,89,0,0,28,1,51,1,1,1,3,2,1,0
0,0,23,2,0,4181.06,1,1,89,0,1,11,0,53,1,1,1,1,0,1,0
0,0,5,0,2,5301.36,0,1,78,1,0,27,0,64,0,1,0,4,3,0,0
1,1,11,1,2,5042.79,0,1,95,0,1,15,0,60,1,1,1,0,2,0,0
1,1,22,0,1,4468.20,1,0,82,1,1,7,1,60,1,1,1,3,1,0,1
1,1,26,0,1,6596.62,0,1,91,1,0,19,0,64,0,0,1,2,1,1,1
0,2,20,1,0,11369.70,1,1,66,0,0,16,1,52,1,0,0,1,0,1,0
0,2,16,2,0,8375.02,0,1,70,0,1,10,1,53,1,0,0,4,2,0,1
0,1,14,0,1,7572.15,1,1,74,0,1,18,1,55,0,0,1,4,3,1,1
0,0,29,1,1,7572.15,1,0,100,2,1,19,1,58,0,0,1,2,3,1,1
1,2,21,2,2,8929.72,0,1,50,0,0,7,1,53,1,1,0,1,0,1,1
1,1,25,0,2,4023.03,0,0,57,1,0,19,1,69,1,1,1,4,1,1,0
1,2,27,0,0,4307.14,0,0,93,0,1,9,0,56,0,1,1,1,3,0,1
1,2,15,0,0,2640.46,0,1,95,1,0,20,1,66,1,1,0,4,2,1,0
1,1,29,0,0,5301.36,1,0,73,0,0,20,0,59,1,0,1,1,3,0,0
1,1,18,1,2,4181.06,0,1,93,1,1,19,0,64,0,0,1,3,0,0,1
0,2,11,1,2,4145.14,0,1,94,1,0,17,1,52,1,1,1,1,2,0,1
0,0,20,2,1,5042.79,0,0,84,1,1,25,1,68,1,1,1,4,1,1,0
0,1,20,0,1,5301.36,0,1,96,1,0,8,0,68,1,1,1,1,2,0,1
0,1,8,0,0,5301.36,0,1,53,1,0,15,1,50,1,1,1,2,3,0,1
0,0,8,2,1,4181.06,0,0,54,1,0,10,0,51,0,0,1,0,3,0,0
0,2,10,0,0,3878.75,1,1,100,0,0,15,1,69,0,1,1,1,2,1,1
0,2,7,1,2,3872.03,0,0,91,2,0,26,1,65,1,1,1,4,0,1,1
1,2,21,1,0,6969.96,1,1,66,0,1,13,1,65,0,1,0,1,2,0,0
0,0,3,0,1,6573.60,0,0,52,0,0,12,1,57,1,0,0,3,0,1,1
0,1,5,2,1,2401.20,1,0,91,1,0,14,1,63,0,1,1,2,3,0,1
1,0,8,2,0,9662.82,1,1,85,0,1,7,0,67,0,0,1,1,0,0,1
0,1,24,0,2,5885.68,1,1,93,0,0,28,1,64,0,1,1,0,3,1,1
0,2,25,0,0,2401.20,1,0,51,0,1,25,0,59,1,0,0,2,3,0,1
1,2,8,0,0,10500.00,1,0,71,0,0,28,1,65,0,0,0,4,2,0,0
1,1,10,2,1,11475.00,0,0,79,0,0,5,1,51,0,0,0,2,1,1,1
0,0,19,1,2,10303.53,0,1,80,0,1,17,0,64,0,1,1,2,3,1,1
1,0,24,0,0,2401.20,1,0,58,0,0,28,0,51,1,0,0,1,1,0,0
0,1,16,2,1,5041.89,1,0,66,1,1,29,0,57,0,1,1,2,2,0,1
0,2,5,0,1,2401.20,1,1,65,1,0,14,0,66,1,0,1,3,3,0,1
1,2,6,0,0,4584.22,0,1,54,2,0,30,1,65,0,0,1,0,3,0,0
1,2,24,1,0,4882.80,1,0,80,1,0,25,0,67,1,1,1,3,1,0,1
1,2,22,1,2,4278.60,0,0,89,2,1,9,0,52,0,1,0,1,3,0,0
1,2,8,1,2,5762.32,1,1,100,1,1,24,1,67,0,0,0,0,0,1,1
0,2,8,0,0,5620.80,0,1,100,1,0,9,1,50,1,0,0,1,1,0,0
1,2,21,0,2,4278.46,1,0,86,1,1,29,1,55,0,1,1,2,0,0,1
1,2,23,1,0,6376.68,1,0,98,1,1,25,0,64,1,0,0,4,0,0,1
0,2,4,2,2,3493.60,1,0,51,0,0,22,0,64,0,1,0,0,0,0,1
1,1,13,1,2,8798.92,0,0,77,0,1,17,0,64,1,1,1,4,0,1,1
0,0,14,0,1,8459.84,0,1,85,1,0,20,0,69,0,1,0,3,2,1,0
1,0,1,0,2,9662.83,1,1,83,1,1,15,0,53,1,0,0,0,2,1,1
1,2,20,2,0,9662.83,1,0,54,1,0,17,0,52,1,1,1,3,0,1,1
0,2,2,2,2,4024.80,0,0,81,1,1,6,0,50,0,1,0,1,3,1,1
0,1,20,0,0,9662.83,1,1,93,1,1,23,0,49,0,0,1,1,3,1,0
1,0,14,0,1,9662.83,0,1,59,0,1,15,1,64,0,1,1,3,2,0,0
0,2,11,1,1,5088.00,0,0,70,0,1,23,0,52,0,0,0,3,3,0,0
0,2,2,1,1,9662.83,1,1,51,0,1,20,1,49,1,0,1,0,0,1,0
1,0,22,2,0,4780.17,0,0,69,0,0,23,0,67,0,1,0,2,2,1,1
0,2,7,2,0,9662.83,1,1,56,1,0,30,0,59,1,1,1,4,3,0,0
0,1,8,2,1,9662.83,1,1,90,0,1,20,1,67,1,0,1,2,0,1,1
1,0,2,1,0,6625.67,1,1,100,0,0,5,1,66,1,0,0,2,3,0,0
1,0,12,2,1,9662.83,1,0,80,1,1,7,1,57,1,0,0,1,3,1,0
1,1,2,2,0,9662.83,1,0,75,0,1,29,1,63,0,1,0,4,3,1,0
0,1,18,2,2,9662.83,1,1,88,0,1,9,1,55,0,1,0,1,1,0,1
0,0,3,0,1,3384.00,0,0,94,0,1,20,1,60,0,1,1,3,2,1,0
1,1,20,0,1,9662.83,1,0,51,0,0,20,1,61,0,1,0,2,2,0,1
1,1,16,0,0,9662.83,0,1,100,1,1,7,0,67,0,1,0,1,2,0,0
1,1,15,2,0,7882.79,0,1,93,0,0,17,1,52,0,1,0,0,0,0,1
0,0,13,0,2,7882.79,1,0,67,0,0,11,1,62,1,0,0,4,0,1,1
1,2,7,0,0,9662.83,0,1,90,1,1,10,1,52,0,1,1,1,2,0,1
1,0,12,2,0,9662.83,1,0,97,0,0,13,0,52,0,1,1,4,0,0,1
1,0,26,2,1,9662.83,0,1,73,1,0,27,1,68,1,0,0,0,0,1,0
0,0,30,0,0,9662.83,0,0,75,1,0,14,0,52,0,1,0,0,3,0,0
0,2,5,0,0,9662.83,1,1,88,0,1,30,0,62,1,0,1,0,2,0,0
0,0,12,1,0,4780.17,0,0,66,1,0,30,0,67,0,1,1,1,1,0,0
1,0,3,0,2,4059.66,0,1,65,1,1,21,0,64,0,0,1,4,2,1,1
1,2,18,0,2,2852.99,1,0,58,2,1,14,1,63,1,0,0,4,3,1,0
1,1,5,1,1,2852.99,1,1,68,1,1,11,0,51,1,1,0,0,3,1,0
0,1,27,2,0,4059.66,1,0,87,1,0,21,1,62,0,0,0,2,0,1,0
0,1,26,0,0,10500.00,1,0,85,0,0,7,1,52,1,1,0,0,3,0,0
0,2,16,1,0,4145.14,1,1,92,0,0,12,0,68,0,1,0,3,3,1,1
1,0,24,2,1,7170.00,1,1,75,0,0,11,0,63,1,0,1,1,3,0,0
1,1,22,1,0,20940.00,0,0,85,0,1,7,1,54,0,0,1,3,1,1,1
0,2,3,1,0,2401.20,0,0,71,1,1,8,0,51,1,0,1,0,0,1,0
1,2,9,2,1,2401.20,0,1,60,1,0,24,0,49,1,0,0,4,0,1,0
0,1,24,0,2,5042.78,1,1,63,0,1,29,1,59,1,1,1,4,1,0,1
1,0,20,2,0,4626.94,1,0,72,1,1,19,1,65,0,0,0,4,2,0,0
0,0,28,1,2,4066.72,0,1,63,1,0,29,1,55,0,1,1,2,3,1,1
0,0,10,0,2,5301.36,1,1,83,1,1,24,1,56,0,0,1,3,0,0,1
1,2,18,0,2,5301.36,1,1,83,0,1,22,1,54,1,1,0,3,1,1,1
1,0,3,1,0,10500.00,0,0,75,0,1,21,0,66,0,1,1,2,1,1,0
0,1,6,1,0,7170.00,1,0,53,0,1,19,1,64,1,0,0,0,2,0,0
1,1,6,1,0,7170.00,0,0,95,0,0,10,1,69,0,1,1,4,3,1,0
0,0,5,1,0,7170.00,0,1,69,0,1,21,1,68,1,0,0,4,3,1,1
0,2,1,1,0,7170.00,1,0,50,1,0,8,1,56,1,0,0,3,2,0,1
0,2,18,2,0,3885.00,0,0,71,1,0,8,1,49,1,1,0,2,2,1,0
0,1,4,2,2,5041.89,1,0,59,1,1,16,0,61,0,0,0,3,2,1,0
1,0,24,2,1,4145.14,1,0,71,0,1,22,1,68,1,1,1,1,0,0,1
0,1,23,0,2,2995.64,0,0,78,0,1,23,0,65,0,1,0,2,3,0,0
1,0,21,0,0,5088.00,1,1,94,1,1,17,1,56,1,0,1,2,0,1,1
0,1,27,1,0,4059.66,1,0,52,1,0,25,0,60,1,1,0,1,1,1,0
1,0,19,1,1,7882.79,0,0,72,0,1,25,1,67,0,1,1,2,0,0,1
1,1,29,2,0,5301.36,0,0,91,1,1,19,1,53,1,0,0,1,2,0,1
1,1,27,1,2,4018.40,0,0,53,2,0,9,0,57,0,0,0,0,1,1,0
1,0,7,2,1,4018.40,1,0,77,1,1,11,0,50,1,1,1,3,2,1,0
0,1,15,0,0,4059.66,1,0,67,1,0,21,0,68,0,1,1,2,3,0,0
0,0,10,1,1,3939.75,0,1,80,1,0,16,1,59,1,1,1,4,3,0,1
0,1,13,0,0,3885.00,1,1,61,0,1,19,1,65,1,1,0,0,1,1,1
1,1,30,0,2,4018.40,0,0,94,0,1,5,1,49,1,0,1,3,2,0,0
0,2,27,2,1,4059.66,0,0,100,1,0,6,1,49,0,1,1,0,0,1,1
0,1,5,0,2,3939.75,0,1,74,1,1,17,1,65,0,1,1,0,3,1,1
0,0,19,2,2,4181.06,1,1,51,1,0,19,0,49,1,0,0,1,0,0,0
0,2,7,2,0,4018.40,1,1,94,1,0,23,1,50,0,0,0,4,2,0,0
1,2,19,2,2,4626.93,0,1,68,1,0,20,0,51,0,1,0,2,2,1,1
0,0,15,1,0,4066.72,0,0,58,0,1,10,0,49,0,0,0,0,0,0,0
0,0,6,1,0,4059.66,0,0,68,0,1,8,1,60,0,1,1,0,2,0,0
1,1,20,0,0,3885.00,0,0,72,2,0,16,0,50,0,1,1,2,0,1,0
1,2,17,2,1,4059.66,1,1,76,3,1,18,0,56,1,0,1,2,1,0,0
0,1,15,1,0,4018.40,1,0,97,0,0,30,1,68,1,1,0,4,1,1,1
1,1,21,1,0,4018.40,1,1,62,0,0,21,0,69,1,0,0,0,0,0,1
1,0,23,2,1,4018.40,0,1,96,1,0,22,0,54,1,0,1,4,3,0,1
0,2,1,2,1,4018.40,0,0,56,2,1,7,0,55,0,0,1,4,2,0,0
0,2,4,0,1,4181.06,1,1,85,1,0,13,0,69,1,0,0,4,1,0,0
0,1,24,2,2,4105.58,0,1,68,1,1,7,0,63,1,1,1,2,3,1,0
1,1,26,0,0,4059.66,0,1,90,1,1,11,1,66,1,1,0,3,2,1,0
0,0,5,2,1,3245.14,1,1,100,1,1,16,0,56,0,1,1,3,0,0,1
1,0,26,0,2,3245.14,0,1,100,0,1,12,1,57,0,0,0,3,0,0,1
0,1,29,1,2,4059.66,0,1,69,1,1,20,1,51,0,0,1,2,2,1,0
0,1,11,0,2,3245.14,1,0,55,1,0,14,0,67,0,1,0,4,0,0,1
0,1,7,1,1,3245.14,0,1,54,3,1,7,1,49,1,0,0,3,3,0,0
1,1,24,2,0,3245.14,1,0,57,1,1,24,1,58,0,0,1,4,3,1,0
1,0,7,0,0,3245.14,0,0,92,0,1,25,0,66,1,0,1,2,3,1,1
1,2,16,0,0,4066.72,0,1,85,1,0,11,1,69,0,0,0,4,0,0,1
1,2,5,1,2,4059.66,1,1,91,0,0,23,1,66,0,1,1,2,3,1,0
0,1,20,2,1,4626.93,0,0,64,0,1,17,0,62,1,1,0,3,0,0,0
0,0,6,0,2,4206.01,0,0,82,1,0,22,1,69,0,0,0,2,2,1,1
1,0,9,1,1,4105.58,1,0,52,0,0,11,1,62,1,1,0,0,0,0,1
0,0,28,1,0,3939.75,1,0,79,0,1,12,0,69,0,0,0,2,2,1,0
0,2,24,0,0,5301.36,0,1,98,1,0,21,0,55,1,0,1,1,0,0,1
1,0,6,0,1,4145.14,0,0,80,0,0,10,1,65,1,1,1,4,2,0,0
1,0,24,2,0,3885.00,0,1,89,0,0,27,0,60,1,1,0,2,0,0,1
1,0,8,2,1,4626.93,1,0,90,1,0,25,0,53,1,1,0,4,3,1,0
1,1,26,1,2,4105.58,1,1,57,1,0,15,1,53,1,0,0,1,3,0,0
1,2,20,2,1,5779.80,1,1,57,1,1,29,1,59,0,0,1,2,2,0,1
1,1,29,2,2,7170.00,1,1,80,1,1,7,1,58,0,0,1,2,2,0,0
0,2,9,0,1,7170.00,0,0,54,2,1,28,1,52,1,1,0,3,1,1,0
0,2,2,1,2,7170.00,0,1,68,1,0,30,1,60,0,0,1,2,2,0,0
0,1,21,2,0,7170.00,1,0,77,0,0,10,0,53,0,1,1,1,0,1,0
0,1,3,1,2,7170.00,1,1,90,1,1,12,1,67,1,0,1,3,1,1,1
1,0,12,2,0,7170.00,0,0,75,2,0,8,1,57,1,0,1,1,3,0,0
1,1,3,2,2,8546.70,1,0,78,1,0,18,0,66,1,1,0,2,0,1,0
1,0,26,1,1,10500.00,0,0,76,1,0,22,0,66,1,0,0,4,1,0,0
1,2,9,0,1,6625.67,0,1,67,0,0,13,1,60,1,1,1,4,3,1,0
0,1,22,1,0,9662.83,0,0,88,1,1,14,0,55,1,0,1,3,2,0,1
1,1,4,1,0,5609.64,1,1,51,0,1,17,0,57,0,1,1,2,1,1,1
1,2,10,1,2,9662.83,1,0,68,0,1,16,1,55,1,1,0,3,2,1,1
0,2,4,1,0,4780.17,0,1,67,1,1,14,1,51,1,1,1,4,0,0,0
0,1,13,1,0,9662.83,1,0,72,0,0,30,0,55,0,0,1,2,1,1,0
0,2,7,1,0,6251.69,0,1,67,1,0,21,1,50,1,0,1,0,2,1,0
1,1,6,1,2,8929.72,0,0,71,1,0,8,0,66,1,1,0,0,2,1,0
0,2,20,1,2,7020.00,1,1,90,0,0,18,1,66,0,0,0,3,0,1,0
0,2,2,2,1,8192.64,0,1,55,1,0,30,1,67,0,1,1,4,2,1,0
1,0,26,0,2,2731.56,0,1,78,0,1,16,0,57,0,1,1,2,0,0,0
0,2,3,1,1,2401.20,0,1,85,1,1,13,1,49,1,0,0,3,0,1,0
1,2,12,1,1,2508.44,1,0,61,1,0,6,0,51,1,1,0,4,3,0,1
0,2,28,1,2,2595.08,0,0,97,1,0,23,0,61,0,0,0,4,0,1,0
0,2,8,0,2,3203.30,0,1,73,0,0,26,1,56,0,1,0,3,1,0,0
0,1,23,2,1,6341.70,0,1,92,0,0,21,0,55,0,0,0,4,0,1,0
0,0,17,2,1,9662.83,1,1,98,0,1,26,0,65,0,1,0,4,1,1,0
0,2,5,2,2,8552.62,1,1,89,1,0,9,1,62,0,1,1,3,0,1,0
0,0,26,1,0,3885.00,1,1,84,3,0,22,0,55,0,1,1,2,3,1,1
0,0,4,1,0,3619.20,0,0,65,0,1,18,1,59,1,0,1,0,0,0,1
